,doublet
12_117_181__s69,0.0
12_118_027__s69,1.0
12_118_095__s69,0.0
12_118_152__s69,0.0
12_129_025__s69,0.0
12_129_056__s69,0.0
12_129_080__s69,0.0
12_129_149__s69,0.0
12_130_146__s69,0.0
12_130_171__s69,0.0
12_130_184__s69,0.0
12_141_073__s69,0.0
12_141_161__s69,0.0
12_141_191__s69,0.0
12_142_003__s69,0.0
12_142_048__s69,0.0
12_153_114__s69,0.0
12_153_133__s69,0.0
12_153_139__s69,0.0
12_154_088__s69,0.0
12_165_072__s69,0.0
12_165_075__s69,0.0
12_165_088__s69,0.0
12_165_157__s69,1.0
12_166_110__s69,0.0
12_166_150__s69,0.0
12_166_167__s69,0.0
12_177_084__s69,0.0
12_177_122__s69,0.0
12_177_162__s69,0.0
12_178_046__s69,0.0
12_178_144__s69,0.0
12_178_152__s69,0.0
12_178_166__s69,0.0
12_189_008__s69,0.0
12_189_076__s69,0.0
16_105_144__s69,0.0
16_105_145__s69,0.0
16_106_032__s69,0.0
16_106_068__s69,1.0
16_106_139__s69,0.0
16_117_060__s69,1.0
16_117_073__s69,0.0
16_117_092__s69,0.0
16_117_171__s69,0.0
16_118_008__s69,0.0
16_118_104__s69,0.0
16_118_131__s69,0.0
16_129_026__s69,0.0
16_129_073__s69,0.0
16_129_184__s69,0.0
16_130_083__s69,0.0
16_141_033__s69,0.0
16_141_050__s69,0.0
16_141_079__s69,0.0
16_141_102__s69,0.0
16_141_148__s69,0.0
16_141_155__s69,0.0
16_141_178__s69,0.0
16_142_190__s69,0.0
16_153_019__s69,0.0
16_153_033__s69,0.0
16_154_163__s69,0.0
16_165_099__s69,0.0
16_177_079__s69,0.0
16_177_162__s69,0.0
16_178_153__s69,0.0
16_178_168__s69,0.0
16_189_070__s69,0.0
16_190_052__s69,0.0
16_190_083__s69,0.0
16_190_178__s69,1.0
69_105_040__s69,0.0
69_105_093__s69,0.0
69_105_111__s69,0.0
69_105_143__s69,0.0
69_106_036__s69,0.0
69_106_085__s69,0.0
69_106_129__s69,0.0
69_117_004__s69,0.0
69_118_129__s69,0.0
69_118_182__s69,1.0
69_129_003__s69,1.0
69_129_005__s69,0.0
69_129_035__s69,0.0
69_129_054__s69,0.0
69_129_118__s69,1.0
69_129_136__s69,0.0
69_129_138__s69,0.0
69_129_174__s69,0.0
69_130_185__s69,0.0
69_141_008__s69,0.0
69_141_076__s69,1.0
69_141_126__s69,0.0
69_142_061__s69,0.0
69_142_135__s69,0.0
69_153_036__s69,1.0
69_153_064__s69,1.0
69_153_100__s69,0.0
69_153_148__s69,1.0
69_153_152__s69,1.0
69_154_010__s69,0.0
69_154_024__s69,1.0
69_154_092__s69,0.0
69_154_099__s69,1.0
69_154_118__s69,0.0
69_165_080__s69,0.0
69_165_111__s69,1.0
69_165_169__s69,0.0
69_166_018__s69,1.0
69_166_043__s69,0.0
69_166_050__s69,1.0
69_166_107__s69,0.0
69_166_112__s69,0.0
69_166_168__s69,0.0
69_177_009__s69,0.0
69_177_015__s69,0.0
69_177_051__s69,1.0
69_177_061__s69,0.0
69_178_014__s69,0.0
69_178_040__s69,1.0
69_178_178__s69,0.0
69_178_189__s69,0.0
69_189_080__s69,0.0
04_106_070__s69,0.0
04_106_071__s69,0.0
04_106_105__s69,0.0
04_106_176__s69,0.0
04_118_006__s69,0.0
04_118_033__s69,0.0
04_118_089__s69,0.0
04_129_022__s69,0.0
04_129_071__s69,0.0
04_129_093__s69,0.0
04_130_188__s69,0.0
04_141_068__s69,0.0
04_141_120__s69,0.0
04_141_149__s69,0.0
04_142_026__s69,0.0
04_153_059__s69,0.0
04_153_132__s69,0.0
04_154_106__s69,0.0
04_165_046__s69,0.0
04_165_152__s69,0.0
04_166_170__s69,0.0
04_177_061__s69,0.0
04_177_075__s69,0.0
04_177_092__s69,1.0
04_177_120__s69,0.0
04_177_174__s69,0.0
04_178_004__s69,0.0
04_178_079__s69,0.0
04_178_082__s69,0.0
04_178_101__s69,0.0
04_189_035__s69,0.0
04_189_046__s69,0.0
04_189_078__s69,0.0
04_190_055__s69,0.0
04_190_170__s69,0.0
04_190_186__s69,0.0
54_117_029__s69,1.0
54_118_014__s69,0.0
54_129_123__s69,0.0
54_130_092__s69,0.0
54_141_112__s69,0.0
54_142_059__s69,0.0
54_142_067__s69,0.0
54_142_177__s69,0.0
54_153_009__s69,0.0
54_154_130__s69,0.0
54_165_143__s69,0.0
54_165_151__s69,0.0
54_165_180__s69,0.0
54_166_127__s69,0.0
54_166_141__s69,0.0
54_177_051__s69,1.0
54_177_082__s69,0.0
54_178_051__s69,0.0
54_178_097__s69,0.0
54_178_189__s69,0.0
54_190_028__s69,0.0
54_190_119__s69,1.0
54_190_132__s69,0.0
54_190_141__s69,1.0
54_190_162__s69,0.0
75_105_063__s69,0.0
75_105_114__s69,0.0
75_105_122__s69,0.0
75_105_155__s69,0.0
75_105_168__s69,0.0
75_106_079__s69,1.0
75_106_144__s69,0.0
75_117_176__s69,0.0
75_117_185__s69,0.0
75_118_026__s69,0.0
75_118_036__s69,0.0
75_118_060__s69,0.0
75_118_147__s69,0.0
75_118_152__s69,0.0
75_118_163__s69,0.0
75_129_051__s69,0.0
75_129_055__s69,0.0
75_129_065__s69,0.0
75_129_117__s69,0.0
75_129_146__s69,0.0
75_130_060__s69,0.0
75_141_041__s69,0.0
75_141_168__s69,0.0
75_141_184__s69,0.0
75_142_069__s69,0.0
75_142_107__s69,0.0
75_142_170__s69,0.0
75_153_003__s69,0.0
75_153_045__s69,0.0
75_153_059__s69,0.0
75_153_077__s69,0.0
75_153_114__s69,0.0
75_153_162__s69,0.0
75_153_169__s69,0.0
75_154_019__s69,0.0
75_154_025__s69,0.0
75_154_100__s69,0.0
75_154_124__s69,0.0
75_154_144__s69,0.0
75_165_033__s69,0.0
75_165_034__s69,0.0
75_165_041__s69,0.0
75_165_066__s69,0.0
75_165_080__s69,0.0
75_165_097__s69,0.0
75_165_125__s69,0.0
75_165_146__s69,0.0
75_166_002__s69,0.0
75_166_066__s69,0.0
75_166_094__s69,0.0
75_166_119__s69,0.0
75_177_013__s69,0.0
75_177_050__s69,0.0
75_177_064__s69,0.0
75_177_176__s69,1.0
75_178_166__s69,0.0
75_178_171__s69,0.0
75_189_053__s69,0.0
75_189_068__s69,0.0
75_189_093__s69,0.0
75_189_119__s69,0.0
75_189_182__s69,0.0
75_190_061__s69,0.0
75_190_100__s69,0.0
75_190_106__s69,0.0
75_190_123__s69,0.0
75_190_126__s69,0.0
05_105_102__s69,0.0
05_105_160__s69,0.0
05_106_035__s69,1.0
05_106_088__s69,0.0
05_106_129__s69,0.0
05_117_004__s69,1.0
05_117_026__s69,1.0
05_117_040__s69,0.0
05_117_120__s69,0.0
05_117_129__s69,0.0
05_118_049__s69,0.0
05_118_060__s69,0.0
05_118_090__s69,1.0
05_118_112__s69,1.0
05_118_122__s69,0.0
05_118_149__s69,1.0
05_118_175__s69,1.0
05_129_031__s69,0.0
05_129_048__s69,0.0
05_130_012__s69,0.0
05_130_028__s69,0.0
05_130_086__s69,0.0
05_130_106__s69,0.0
05_130_110__s69,0.0
05_130_114__s69,0.0
05_130_173__s69,0.0
05_141_139__s69,0.0
05_141_160__s69,1.0
05_142_005__s69,1.0
05_142_059__s69,0.0
05_142_073__s69,0.0
05_142_078__s69,0.0
05_142_085__s69,0.0
05_142_107__s69,0.0
05_142_152__s69,0.0
05_153_073__s69,0.0
05_153_150__s69,1.0
05_153_186__s69,0.0
05_154_020__s69,0.0
05_154_088__s69,0.0
05_154_092__s69,0.0
05_154_099__s69,0.0
05_165_024__s69,0.0
05_165_062__s69,1.0
05_165_073__s69,0.0
05_165_149__s69,0.0
05_166_010__s69,0.0
05_166_180__s69,0.0
05_166_189__s69,0.0
05_177_044__s69,1.0
05_177_097__s69,0.0
05_177_127__s69,1.0
05_177_129__s69,0.0
05_178_016__s69,0.0
05_178_129__s69,0.0
05_178_131__s69,0.0
05_189_041__s69,0.0
05_189_077__s69,0.0
05_189_118__s69,0.0
05_190_085__s69,0.0
05_190_125__s69,0.0
06_105_084__s69,0.0
06_105_090__s69,0.0
06_105_123__s69,0.0
06_105_138__s69,0.0
06_106_149__s69,0.0
06_106_150__s69,0.0
06_106_184__s69,0.0
06_117_005__s69,0.0
06_117_046__s69,0.0
06_117_056__s69,1.0
06_117_083__s69,0.0
06_117_121__s69,0.0
06_117_162__s69,0.0
06_118_071__s69,1.0
06_118_135__s69,0.0
06_129_134__s69,0.0
06_130_081__s69,0.0
06_130_138__s69,0.0
06_141_163__s69,0.0
06_141_164__s69,0.0
06_142_123__s69,0.0
06_142_137__s69,0.0
06_153_038__s69,1.0
06_153_096__s69,0.0
06_153_101__s69,0.0
06_154_030__s69,0.0
06_165_045__s69,0.0
06_165_053__s69,0.0
06_165_108__s69,0.0
06_166_148__s69,0.0
06_177_135__s69,0.0
06_178_078__s69,0.0
06_178_164__s69,0.0
06_178_188__s69,0.0
06_189_016__s69,0.0
06_189_126__s69,0.0
06_190_148__s69,0.0
06_190_161__s69,0.0
06_190_188__s69,0.0
81_105_008__s69,0.0
81_105_025__s69,0.0
81_105_094__s69,0.0
81_105_182__s69,0.0
81_105_186__s69,0.0
81_106_057__s69,0.0
81_106_190__s69,0.0
81_117_028__s69,0.0
81_117_081__s69,0.0
81_117_161__s69,0.0
81_117_176__s69,0.0
81_118_029__s69,0.0
81_118_091__s69,0.0
81_129_015__s69,0.0
81_129_030__s69,0.0
81_129_050__s69,0.0
81_130_019__s69,0.0
81_130_087__s69,0.0
81_130_092__s69,0.0
81_130_093__s69,0.0
81_130_104__s69,0.0
81_130_153__s69,0.0
81_130_168__s69,0.0
81_141_021__s69,0.0
81_141_071__s69,0.0
81_141_102__s69,0.0
81_142_003__s69,0.0
81_142_174__s69,0.0
81_153_053__s69,0.0
81_153_072__s69,0.0
81_153_092__s69,0.0
81_153_113__s69,1.0
81_153_172__s69,0.0
81_154_029__s69,0.0
81_154_096__s69,0.0
81_154_113__s69,0.0
81_165_013__s69,0.0
81_165_031__s69,0.0
81_165_081__s69,0.0
81_165_143__s69,0.0
81_166_055__s69,0.0
81_166_063__s69,0.0
81_166_065__s69,0.0
81_166_070__s69,0.0
81_166_110__s69,0.0
81_166_126__s69,0.0
81_177_018__s69,0.0
81_177_019__s69,0.0
81_178_044__s69,0.0
81_178_109__s69,0.0
81_178_172__s69,0.0
81_189_008__s69,0.0
81_189_191__s69,0.0
81_190_016__s69,0.0
81_190_069__s69,0.0
81_190_100__s69,0.0
81_190_110__s69,0.0
84_105_002__s69,0.0
84_105_032__s69,0.0
84_105_110__s69,0.0
84_105_120__s69,0.0
84_106_055__s69,0.0
84_106_063__s69,0.0
84_106_098__s69,0.0
84_106_132__s69,0.0
84_106_136__s69,0.0
84_117_045__s69,0.0
84_117_099__s69,0.0
84_117_151__s69,0.0
84_117_190__s69,0.0
84_118_018__s69,0.0
84_118_038__s69,0.0
84_118_051__s69,0.0
84_118_098__s69,0.0
84_118_113__s69,0.0
84_118_181__s69,0.0
84_118_186__s69,0.0
84_129_025__s69,0.0
84_129_037__s69,0.0
84_129_100__s69,0.0
84_129_150__s69,0.0
84_130_013__s69,0.0
84_141_192__s69,0.0
84_142_051__s69,0.0
84_142_057__s69,0.0
84_142_151__s69,0.0
84_142_180__s69,0.0
84_153_058__s69,0.0
84_153_075__s69,0.0
84_153_154__s69,0.0
84_154_020__s69,0.0
84_165_014__s69,0.0
84_165_057__s69,0.0
84_165_072__s69,1.0
84_165_083__s69,0.0
84_166_168__s69,0.0
84_177_014__s69,0.0
84_177_144__s69,0.0
84_177_146__s69,1.0
84_189_052__s69,0.0
84_189_179__s69,0.0
84_190_079__s69,0.0
84_190_184__s69,0.0
40_105_037__s69,0.0
40_105_134__s69,0.0
40_105_139__s69,0.0
40_117_183__s69,0.0
40_118_064__s69,0.0
40_118_076__s69,0.0
40_129_084__s69,0.0
40_129_096__s69,0.0
40_130_012__s69,0.0
40_130_034__s69,0.0
40_130_068__s69,0.0
40_130_154__s69,0.0
40_142_029__s69,0.0
40_153_036__s69,0.0
40_153_058__s69,0.0
40_153_061__s69,0.0
40_154_003__s69,0.0
40_154_130__s69,0.0
40_165_020__s69,0.0
40_165_082__s69,1.0
40_165_165__s69,0.0
40_165_170__s69,0.0
40_166_049__s69,0.0
40_166_164__s69,0.0
40_177_003__s69,0.0
40_177_090__s69,0.0
40_177_098__s69,0.0
40_178_033__s69,1.0
40_178_098__s69,0.0
40_189_079__s69,0.0
40_189_095__s69,0.0
40_189_174__s69,0.0
40_189_180__s69,0.0
40_189_190__s69,0.0
40_190_102__s69,0.0
40_190_158__s69,1.0
08_106_134__s69,0.0
08_106_152__s69,0.0
08_106_166__s69,0.0
08_117_010__s69,1.0
08_117_065__s69,0.0
08_117_085__s69,0.0
08_117_152__s69,0.0
08_117_186__s69,0.0
08_118_001__s69,0.0
08_118_187__s69,0.0
08_129_015__s69,0.0
08_129_125__s69,0.0
08_130_121__s69,1.0
08_130_173__s69,1.0
08_141_078__s69,0.0
08_141_097__s69,0.0
08_141_126__s69,0.0
08_142_057__s69,0.0
08_142_156__s69,0.0
08_153_054__s69,1.0
08_153_056__s69,1.0
08_153_157__s69,0.0
08_154_022__s69,0.0
08_165_049__s69,0.0
08_165_133__s69,0.0
08_166_011__s69,0.0
08_166_019__s69,0.0
08_166_086__s69,0.0
08_166_092__s69,0.0
08_177_020__s69,0.0
08_177_058__s69,0.0
08_177_125__s69,0.0
08_178_113__s69,0.0
08_189_070__s69,0.0
08_189_119__s69,0.0
08_189_125__s69,0.0
08_189_170__s69,0.0
08_190_168__s69,1.0
71_105_042__s69,0.0
71_105_128__s69,0.0
71_105_145__s69,0.0
71_106_069__s69,1.0
71_106_109__s69,0.0
71_106_161__s69,0.0
71_117_035__s69,1.0
71_117_045__s69,1.0
71_117_179__s69,0.0
71_117_191__s69,0.0
71_118_038__s69,0.0
71_118_041__s69,0.0
71_118_070__s69,0.0
71_118_084__s69,0.0
71_118_088__s69,0.0
71_129_023__s69,0.0
71_129_113__s69,0.0
71_129_129__s69,0.0
71_130_142__s69,0.0
71_141_104__s69,0.0
71_141_148__s69,0.0
71_141_169__s69,0.0
71_142_065__s69,0.0
71_142_068__s69,0.0
71_142_089__s69,0.0
71_142_094__s69,0.0
71_142_095__s69,0.0
71_142_098__s69,0.0
71_142_155__s69,0.0
71_153_042__s69,1.0
71_153_139__s69,0.0
71_154_079__s69,0.0
71_154_102__s69,0.0
71_165_002__s69,0.0
71_165_011__s69,0.0
71_165_108__s69,0.0
71_165_119__s69,0.0
71_165_125__s69,0.0
71_165_170__s69,0.0
71_165_180__s69,0.0
71_166_038__s69,0.0
71_166_054__s69,0.0
71_177_020__s69,0.0
71_177_033__s69,0.0
71_177_050__s69,0.0
71_177_083__s69,0.0
71_177_135__s69,0.0
71_178_142__s69,0.0
71_189_148__s69,0.0
71_189_167__s69,0.0
71_190_060__s69,0.0
71_190_069__s69,0.0
10_105_008__s69,0.0
10_105_041__s69,0.0
10_105_143__s69,0.0
10_105_159__s69,0.0
10_105_178__s69,0.0
10_106_007__s69,0.0
10_106_009__s69,0.0
10_106_034__s69,0.0
10_106_083__s69,0.0
10_106_143__s69,0.0
10_106_191__s69,0.0
10_117_002__s69,0.0
10_117_059__s69,0.0
10_117_067__s69,0.0
10_117_084__s69,0.0
10_117_188__s69,0.0
10_118_071__s69,0.0
10_118_076__s69,0.0
10_118_107__s69,0.0
10_118_137__s69,0.0
10_118_140__s69,0.0
10_118_147__s69,0.0
10_118_149__s69,0.0
10_118_150__s69,0.0
10_129_098__s69,0.0
10_129_112__s69,0.0
10_129_167__s69,0.0
10_130_038__s69,0.0
10_130_081__s69,0.0
10_141_070__s69,0.0
10_141_099__s69,0.0
10_141_102__s69,0.0
10_142_025__s69,0.0
10_142_091__s69,0.0
10_142_162__s69,0.0
10_153_030__s69,1.0
10_153_074__s69,0.0
10_153_185__s69,0.0
10_154_021__s69,0.0
10_154_075__s69,0.0
10_165_012__s69,0.0
10_165_041__s69,0.0
10_165_118__s69,0.0
10_165_137__s69,0.0
10_165_184__s69,0.0
10_166_051__s69,0.0
10_178_020__s69,0.0
10_189_087__s69,0.0
10_189_129__s69,0.0
10_189_165__s69,0.0
10_190_072__s69,1.0
17_106_001__s69,0.0
17_106_023__s69,1.0
17_106_101__s69,0.0
17_106_122__s69,0.0
17_106_192__s69,0.0
17_117_021__s69,1.0
17_117_030__s69,1.0
17_117_067__s69,0.0
17_117_135__s69,0.0
17_118_072__s69,0.0
17_129_039__s69,0.0
17_129_108__s69,0.0
17_130_076__s69,0.0
17_130_168__s69,0.0
17_141_092__s69,0.0
17_141_134__s69,0.0
17_141_179__s69,0.0
17_142_035__s69,0.0
17_142_117__s69,0.0
17_153_074__s69,0.0
17_153_185__s69,1.0
17_153_187__s69,1.0
17_165_034__s69,0.0
17_165_124__s69,0.0
17_165_138__s69,0.0
17_166_068__s69,0.0
17_166_160__s69,0.0
17_166_174__s69,0.0
17_177_007__s69,1.0
17_177_013__s69,0.0
17_177_054__s69,0.0
17_178_090__s69,0.0
17_178_149__s69,0.0
17_189_017__s69,0.0
17_189_127__s69,0.0
17_189_158__s69,0.0
17_189_187__s69,0.0
55_105_008__s69,0.0
55_105_057__s69,0.0
55_105_083__s69,0.0
55_105_099__s69,0.0
55_105_149__s69,0.0
55_106_013__s69,0.0
55_106_138__s69,0.0
55_106_183__s69,0.0
55_117_011__s69,0.0
55_117_029__s69,0.0
55_118_002__s69,0.0
55_118_027__s69,0.0
55_118_154__s69,1.0
55_129_040__s69,0.0
55_129_046__s69,0.0
55_129_093__s69,0.0
55_129_164__s69,0.0
55_129_183__s69,0.0
55_130_008__s69,0.0
55_130_106__s69,0.0
55_130_148__s69,0.0
55_141_087__s69,0.0
55_142_100__s69,0.0
55_142_106__s69,1.0
55_142_108__s69,0.0
55_153_168__s69,0.0
55_154_045__s69,0.0
55_154_088__s69,0.0
55_165_025__s69,0.0
55_165_085__s69,0.0
55_165_101__s69,0.0
55_165_192__s69,0.0
55_166_036__s69,0.0
55_166_077__s69,0.0
55_166_141__s69,0.0
55_177_042__s69,0.0
55_178_042__s69,0.0
55_178_065__s69,0.0
55_178_087__s69,0.0
55_178_095__s69,0.0
55_178_140__s69,0.0
55_189_076__s69,1.0
55_189_111__s69,0.0
55_189_150__s69,0.0
48_105_095__s69,0.0
48_105_117__s69,0.0
48_105_134__s69,0.0
48_105_145__s69,0.0
48_106_157__s69,0.0
48_117_078__s69,0.0
48_117_081__s69,0.0
48_118_069__s69,0.0
48_118_085__s69,0.0
48_129_009__s69,0.0
48_129_025__s69,0.0
48_129_055__s69,0.0
48_129_143__s69,0.0
48_141_025__s69,0.0
48_141_077__s69,0.0
48_141_120__s69,0.0
48_141_153__s69,0.0
48_141_179__s69,0.0
48_142_036__s69,0.0
48_142_147__s69,0.0
48_153_056__s69,0.0
48_153_115__s69,0.0
48_165_130__s69,0.0
48_165_149__s69,0.0
48_166_170__s69,0.0
48_166_176__s69,0.0
48_177_005__s69,0.0
48_177_175__s69,0.0
48_178_113__s69,0.0
48_190_060__s69,0.0
48_190_072__s69,0.0
38_105_101__s69,0.0
38_106_072__s69,0.0
38_106_101__s69,0.0
38_106_119__s69,0.0
38_106_140__s69,0.0
38_117_038__s69,0.0
38_117_066__s69,1.0
38_117_149__s69,1.0
38_117_186__s69,0.0
38_118_082__s69,0.0
38_118_090__s69,0.0
38_118_115__s69,0.0
38_129_065__s69,0.0
38_129_160__s69,0.0
38_130_039__s69,0.0
38_130_081__s69,0.0
38_130_107__s69,0.0
38_141_094__s69,0.0
38_141_158__s69,0.0
38_141_168__s69,0.0
38_154_085__s69,0.0
38_154_173__s69,0.0
38_154_186__s69,0.0
38_165_032__s69,0.0
38_177_140__s69,0.0
38_178_007__s69,0.0
38_178_025__s69,0.0
38_178_034__s69,0.0
38_178_069__s69,0.0
38_189_011__s69,0.0
38_189_036__s69,0.0
38_189_069__s69,0.0
38_189_077__s69,0.0
38_190_132__s69,0.0
65_105_149__s69,0.0
65_106_069__s69,1.0
65_106_071__s69,1.0
65_117_077__s69,0.0
65_117_090__s69,0.0
65_117_120__s69,0.0
65_118_098__s69,0.0
65_118_140__s69,0.0
65_129_091__s69,0.0
65_130_155__s69,0.0
65_141_014__s69,0.0
65_141_178__s69,0.0
65_142_043__s69,0.0
65_142_104__s69,0.0
65_142_136__s69,0.0
65_142_191__s69,0.0
65_153_028__s69,1.0
65_153_109__s69,0.0
65_153_138__s69,0.0
65_153_172__s69,0.0
65_154_065__s69,0.0
65_154_099__s69,0.0
65_154_169__s69,0.0
65_154_174__s69,0.0
65_165_010__s69,0.0
65_165_026__s69,0.0
65_165_036__s69,0.0
65_165_134__s69,0.0
65_166_084__s69,0.0
65_177_106__s69,0.0
65_177_120__s69,0.0
65_177_181__s69,0.0
65_178_065__s69,0.0
65_178_152__s69,0.0
65_178_154__s69,0.0
65_178_173__s69,0.0
65_189_027__s69,0.0
65_190_004__s69,0.0
65_190_038__s69,0.0
65_190_059__s69,1.0
65_190_110__s69,0.0
65_190_174__s69,0.0
49_105_043__s69,0.0
49_105_054__s69,0.0
49_105_081__s69,0.0
49_105_120__s69,0.0
49_106_031__s69,0.0
49_106_078__s69,1.0
49_106_171__s69,0.0
49_117_061__s69,0.0
49_117_125__s69,0.0
49_117_154__s69,0.0
49_118_016__s69,0.0
49_118_051__s69,0.0
49_118_080__s69,0.0
49_129_113__s69,0.0
49_129_153__s69,0.0
49_129_174__s69,0.0
49_130_077__s69,0.0
49_130_179__s69,0.0
49_141_031__s69,0.0
49_141_096__s69,0.0
49_141_129__s69,0.0
49_141_162__s69,0.0
49_141_184__s69,0.0
49_142_059__s69,0.0
49_142_067__s69,0.0
49_142_093__s69,0.0
49_153_114__s69,0.0
49_154_003__s69,0.0
49_154_016__s69,1.0
49_154_045__s69,0.0
49_154_083__s69,0.0
49_154_137__s69,0.0
49_165_028__s69,0.0
49_165_127__s69,0.0
49_166_068__s69,0.0
49_166_095__s69,0.0
49_166_116__s69,0.0
49_177_015__s69,0.0
49_177_073__s69,0.0
49_177_098__s69,0.0
49_177_101__s69,0.0
49_177_154__s69,0.0
49_178_026__s69,0.0
49_178_047__s69,0.0
49_178_076__s69,0.0
49_189_036__s69,0.0
49_189_058__s69,0.0
49_189_170__s69,0.0
49_190_140__s69,0.0
49_190_148__s69,0.0
67_105_029__s69,0.0
67_105_054__s69,0.0
67_105_103__s69,0.0
67_105_171__s69,0.0
67_105_192__s69,0.0
67_106_015__s69,1.0
67_106_024__s69,0.0
67_106_057__s69,0.0
67_106_133__s69,1.0
67_106_160__s69,0.0
67_117_014__s69,0.0
67_117_015__s69,1.0
67_117_022__s69,0.0
67_118_167__s69,0.0
67_129_021__s69,0.0
67_129_128__s69,0.0
67_129_138__s69,0.0
67_129_140__s69,0.0
67_129_149__s69,0.0
67_129_185__s69,0.0
67_130_033__s69,0.0
67_141_088__s69,0.0
67_141_121__s69,0.0
67_141_181__s69,0.0
67_141_187__s69,0.0
67_142_005__s69,0.0
67_142_022__s69,1.0
67_142_025__s69,0.0
67_142_077__s69,0.0
67_142_161__s69,0.0
67_142_168__s69,0.0
67_153_029__s69,0.0
67_153_137__s69,0.0
67_154_039__s69,0.0
67_154_125__s69,0.0
67_154_153__s69,0.0
67_154_182__s69,0.0
67_165_053__s69,0.0
67_166_038__s69,0.0
67_177_016__s69,1.0
67_177_019__s69,0.0
67_177_072__s69,0.0
67_177_145__s69,1.0
67_178_026__s69,0.0
67_178_060__s69,0.0
67_178_175__s69,0.0
67_178_178__s69,0.0
67_178_191__s69,0.0
67_189_039__s69,0.0
67_189_049__s69,0.0
67_189_070__s69,0.0
67_189_112__s69,0.0
67_190_050__s69,1.0
67_190_135__s69,1.0
67_190_182__s69,0.0
18_105_007__s69,0.0
18_105_019__s69,0.0
18_105_042__s69,0.0
18_105_054__s69,0.0
18_105_116__s69,0.0
18_106_018__s69,0.0
18_106_039__s69,0.0
18_106_041__s69,1.0
18_106_047__s69,0.0
18_117_174__s69,0.0
18_118_019__s69,0.0
18_118_144__s69,0.0
18_118_187__s69,0.0
18_129_176__s69,0.0
18_130_093__s69,0.0
18_141_103__s69,0.0
18_142_041__s69,0.0
18_142_077__s69,0.0
18_142_141__s69,0.0
18_142_156__s69,0.0
18_153_011__s69,1.0
18_153_040__s69,1.0
18_153_078__s69,0.0
18_153_090__s69,0.0
18_154_034__s69,0.0
18_154_041__s69,0.0
18_154_118__s69,0.0
18_165_034__s69,1.0
18_165_103__s69,0.0
18_166_150__s69,0.0
18_177_095__s69,1.0
18_177_187__s69,0.0
18_178_029__s69,0.0
18_178_036__s69,0.0
18_178_118__s69,0.0
18_178_165__s69,0.0
18_189_001__s69,0.0
18_189_108__s69,0.0
18_190_039__s69,0.0
18_190_091__s69,0.0
18_190_110__s69,0.0
39_105_010__s69,0.0
39_105_050__s69,0.0
39_105_131__s69,0.0
39_105_175__s69,0.0
39_106_075__s69,0.0
39_106_081__s69,0.0
39_106_108__s69,1.0
39_106_160__s69,0.0
39_117_007__s69,0.0
39_117_061__s69,0.0
39_117_130__s69,1.0
39_117_147__s69,0.0
39_117_188__s69,1.0
39_118_009__s69,0.0
39_118_042__s69,0.0
39_118_053__s69,0.0
39_118_122__s69,0.0
39_118_173__s69,0.0
39_129_071__s69,0.0
39_129_126__s69,0.0
39_129_172__s69,0.0
39_129_189__s69,0.0
39_130_006__s69,0.0
39_130_119__s69,0.0
39_141_103__s69,0.0
39_141_128__s69,0.0
39_142_025__s69,0.0
39_153_050__s69,0.0
39_165_018__s69,0.0
39_165_062__s69,0.0
39_166_022__s69,0.0
39_166_049__s69,0.0
39_166_120__s69,0.0
39_166_173__s69,0.0
39_177_064__s69,1.0
39_177_066__s69,0.0
39_178_041__s69,0.0
39_178_050__s69,0.0
39_178_065__s69,0.0
39_189_035__s69,0.0
39_189_162__s69,0.0
39_190_024__s69,1.0
39_190_037__s69,0.0
39_190_074__s69,1.0
39_190_133__s69,0.0
39_190_178__s69,0.0
91_105_116__s69,0.0
91_105_128__s69,0.0
91_105_151__s69,0.0
91_106_022__s69,0.0
91_106_050__s69,1.0
91_117_098__s69,1.0
91_118_108__s69,0.0
91_129_020__s69,0.0
91_129_075__s69,0.0
91_129_092__s69,0.0
91_129_130__s69,0.0
91_130_016__s69,0.0
91_130_076__s69,0.0
91_130_091__s69,0.0
91_130_172__s69,0.0
91_130_190__s69,0.0
91_141_008__s69,0.0
91_141_091__s69,0.0
91_141_122__s69,0.0
91_142_151__s69,0.0
91_153_042__s69,0.0
91_153_099__s69,0.0
91_153_151__s69,0.0
91_154_002__s69,0.0
91_154_018__s69,0.0
91_154_045__s69,0.0
91_154_151__s69,0.0
91_165_181__s69,0.0
91_166_101__s69,0.0
91_166_163__s69,0.0
91_177_048__s69,0.0
91_177_151__s69,1.0
91_178_102__s69,0.0
91_178_145__s69,0.0
91_189_021__s69,0.0
91_189_093__s69,0.0
91_189_122__s69,0.0
91_190_055__s69,0.0
91_190_075__s69,0.0
91_190_087__s69,0.0
91_190_134__s69,0.0
91_190_135__s69,1.0
92_105_001__s69,0.0
92_105_173__s69,0.0
92_106_010__s69,0.0
92_106_047__s69,1.0
92_106_068__s69,1.0
92_117_168__s69,0.0
92_117_185__s69,0.0
92_118_142__s69,0.0
92_118_176__s69,0.0
92_129_017__s69,0.0
92_129_025__s69,0.0
92_129_048__s69,0.0
92_129_101__s69,0.0
92_130_020__s69,0.0
92_130_180__s69,0.0
92_130_184__s69,0.0
92_141_001__s69,0.0
92_141_029__s69,0.0
92_141_082__s69,0.0
92_142_061__s69,0.0
92_142_142__s69,0.0
92_153_001__s69,0.0
